Title,Creator,Date Original,Subset(Note),Header,Sport,Gender,Topical Subject,Geographic Subject,Chronological Subject,Source,Type(IMT),Type(DCMITYPE),Type(AAT),Digital Collection,Contributing Institution,Archival Collection,Collection Identifier,Barcode,Rights Management,Contact Information,Sublocation,SportsSeasonURI,SportsEventID,Series,Corporate Name Subject,Date Digital,Latitude,Longitude,Personal name,Collection Guide,Folder,Folder name,Category,Image Height,Image Width,Duration,Digitization Specifications,Image Number,Object File Name,Box Barcode,Case / Tray,Sub-set
"Athletics, General / Unsorted slides, group 3",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 3","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764085,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764085,50/6,129-179
"Athletics, General / Unsorted slides, group 4 [1]",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 4 [1]","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764085,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764085,50/6,180-209
"Athletics, General / Unsorted slides, group 4 [2]",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 4 [2]","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764093,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764093,51/1,001-067
"Athletics, General / Unsorted slides, group 5 [1]",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 5 [1]","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045764093,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045764093,51/1,068-198
"Athletics, General / Unsorted slides, group 5 [2]",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 5 [2]","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,001-029
"Athletics, General / Unsorted slides, group 6",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 6","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,030-053
"Athletics, General / Unsorted slides, group 7",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 7","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,054-062
"Athletics, General / Unsorted slides, group 8",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 8","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,063-072
"Athletics, General / Unsorted slides, group 9",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 9","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,073-089
"Athletics, General / Unsorted slides, group 10",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 10","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,090-111
"Athletics, General / Unsorted slides, group 11",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 11","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,112-117
"Athletics, General / Unsorted slides, group 12",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 12","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,118-128
"Athletics, General / Unsorted slides, group 13",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 13","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,129-149
"Athletics, General / Unsorted slides, group 14",The University of Iowa; The Crowley Company,,,"Athletics, General / Unsorted slides, group 14","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,150-187
"Athletics, Gen., ca 1984 / Cheerleader Group & Amy Zandberg, 7/84 - Extras",The University of Iowa; The Crowley Company,1984,,"Athletics, Gen., ca 1984 / Cheerleader Group & Amy Zandberg, 7/84 - Extras","Athletics, General : Mixed & Unidentified Groupings",,Cheerleading,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763962,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"1984 Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763962,51/2,188-211
"Athletics, Gen., ca 1984 / Pom Pon Group - Extras",The University of Iowa; The Crowley Company,1984,,"Athletics, Gen., ca 1984 / Pom Pon Group - Extras","Athletics, General : Mixed & Unidentified Groupings",,Cheerleading,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763970,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"1984 Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763970,51/3,001-015
"Athletics, Gen., ca / Scottish Highlanders",The University of Iowa; The Crowley Company,,,"Athletics, Gen., ca / Scottish Highlanders","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763970,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa. Scottish  Highlanders.,,,,,,,,,,,,,,,31858045763970,51/3,016-025
"Athletics, Gen., ca  / Scottish Highlanders Archive",The University of Iowa; The Crowley Company,,,"Athletics, Gen., ca  / Scottish Highlanders Archive","Athletics, General : Mixed & Unidentified Groupings",,,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763970,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa. Scottish  Highlanders.,,,,,,,,,,,,,,,31858045763970,51/3,026-090
"Athletics, Gen., ca 1985 / Hawkeye Balloons with Tiger Hawk - Ascension & with Team, 6/85",The University of Iowa; The Crowley Company,1985,,"Athletics, Gen., ca 1985 / Hawkeye Balloons with Tiger Hawk - Ascension & with Team, 6/85","Athletics, General : Mixed & Unidentified Groupings",,,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763970,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, General : Mixed & Unidentified Groupings",,,,University of Iowa,,,,,,,,,,,,,,,31858045763970,51/3,091-183
"Athletics, Administration  / Bump Elliott - Bump 10/89",The University of Iowa; The Crowley Company,1989-10,,"Athletics, Administration  / Bump Elliott - Bump 10/89","Athletics, Administration",,Sports administration,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763970,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"1989 Iowa Hawkeyes Athletics, Administration",,,,University of Iowa,,,,,,,,,,,,,,,31858045763970,51/3,184-217
"Athletics, Administration / Bump Elliott / Bump Retirement",The University of Iowa; The Crowley Company,,,"Athletics, Administration / Bump Elliott / Bump Retirement","Athletics, Administration",,Sports administration,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045763988,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,"Iowa Hawkeyes Athletics, Administration",,,,University of Iowa,,,,,,,,,,,,,,,31858045763988,51/4,001-008
